"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"937132120","","","","","2008-09-27 14:34:33 +0000","web","heroku rocks!! if you're a ROR fan..."
"937125605","","","","","2008-09-27 14:27:17 +0000","web","testing twitter to facebook.... hello"
"936643504","","","","","2008-09-27 02:25:33 +0000","<a href=""http://election.twitter.com"" rel=""nofollow"">Election 2008</a>","i'd say it's a draw"
"936588779","","","","","2008-09-27 02:00:50 +0000","<a href=""http://election.twitter.com"" rel=""nofollow"">Election 2008</a>","obama's got a bracelet too..."
"936588777","","","","","2008-09-27 02:00:49 +0000","<a href=""http://election.twitter.com"" rel=""nofollow"">Election 2008</a>","obama's got a bracelet too..."
"936548114","","","","","2008-09-27 01:40:37 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","watching the debate its tense"
"936546693","","","","","2008-09-27 01:40:05 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","its the economy stupid"
"936544083","","","","","2008-09-27 01:39:06 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","the car stuff is finally done  but we forgot the warranty"
"935865314","","","","","2008-09-26 15:52:11 +0000","<a href=""http://wiki.mozilla.org/Labs/Ubiquity"" rel=""nofollow"">Ubiquity</a>","m trying out ubiquity and http://www.google.com/search?q=locate arlington tx seems awesome!!"
"932235680","","","","","2008-09-23 22:00:56 +0000","web","and Strokes too..."
"931899753","","","","","2008-09-23 17:03:38 +0000","web","all roads lead to Pearl Jam"
"930941343","","","","","2008-09-22 22:13:01 +0000","web","stupid phone no workie"
"930931495","","","","","2008-09-22 22:02:12 +0000","web","my mind wonders.... maybe I have ADT"
"930482071","","","","","2008-09-22 15:01:49 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","granbury was fun"
"918204520","","","","","2008-09-11 22:17:05 +0000","web","get dropbox! seriously pretty good but wait....how about for multiple users on the same machine...hmm...."
"917161239","","","","","2008-09-11 02:09:49 +0000","web","wiki wiki...."
"912293386","","","","","2008-09-06 23:45:53 +0000","web","another saturday wasted..."
"911482177","","","","","2008-09-06 03:00:37 +0000","web","thinking of ways to make niki feel special this weekend..."
"911354656","","","","","2008-09-06 00:15:56 +0000","web","the weekend is here...."
"909502816","908590975","15963573","","","2008-09-04 15:14:50 +0000","web","@vana40 forgot to bring my phone charger :("
"907434257","","","","","2008-09-02 23:48:31 +0000","<a href=""http://m.twitter.com/"" rel=""nofollow"">mobile web</a>","kerrville was fun"
